Date,Open,High,Low,Close,Volume,daily_returns,log_returns,SPY_rolling_volatility
2019-01-30,241.21317417772744,244.3249995809689,240.43975786094552,243.46969604492188,92473700,0.0158309791832074,0.0157069762454386,
2019-01-31,243.4059801695693,246.09926115015045,243.1875865235095,245.60791015625,104012100,0.0087822597475688,0.0087439200139151,0.011768917300417871
2019-02-01,245.80806822799428,246.7634744036407,244.9254691844008,245.72618103027344,85782500,0.0004815434240217,0.0004814275191944,0.009852305271209765
2019-02-04,245.77166045283903,247.51867061098577,245.089239382401,247.45497131347656,60744800,0.0070354338148044,0.007010800619648,0.007276980885018375
2019-02-05,247.8917603657666,248.80165523489137,247.38222146047977,248.49229431152344,79552800,0.0041919666941456,0.0041832048793856,0.0072135524429118875
2019-02-06,248.21021477063775,248.7106458126036,247.4186107231202,248.16470336914065,58347800,-0.0013183142893441,-0.0013191840301053,0.007156659574160714
2019-02-07,246.52693131657824,247.08195388804697,244.11571533731643,245.7990264892578,95482000,-0.0095326887658312,-0.0095784156756819,0.0076729705839875045
2019-02-08,244.53426851124613,246.19936405667636,243.6971529370264,246.0992889404297,75788900,0.0012215770561034,0.0012208315379283,0.007671439485381971
2019-02-11,246.7634722890515,247.02732177907384,245.69888319223335,246.2357177734375,68021400,0.0005543650028214,0.0005542113993089,0.007669417236988751
2019-02-12,247.87351377304,249.7842703315408,247.8007066507882,249.40213012695312,72270200,0.0128592731474848,0.0127772947350855,0.007756950612148248
2019-02-13,250.24836340550857,251.06726316433412,249.82071174277507,250.2119598388672,65277200,0.0032470841828891,0.0032418237892617,0.007508737291873947
2019-02-14,249.11102466940085,250.80344362304575,248.28301697807305,249.6569671630859,83234400,-0.0022180901190281,-0.0022205537245898,0.007591152646807398
2019-02-15,251.45843904503184,252.41384496243677,251.2491810744571,252.37744140625,97088700,0.010896848880596,0.0108379060304664,0.00774169621883903
2019-02-19,251.5677489816562,253.4785060348916,251.55864114707123,252.81430053710935,59120800,0.0017309753535226,0.0017294789422705,0.007328383272537545
2019-02-20,252.77787957193337,253.7878772687707,252.2683406904288,253.3238220214844,76610800,0.002015398192636,0.0020133700023155,0.006341322323194244
2019-02-21,252.67780410835684,253.0417564849418,251.44944054056953,252.42303466796875,64214700,-0.0035558730573679,-0.0035622102011472,0.006502752497568121
2019-02-22,253.05084925271925,254.1882178415027,252.4048316692708,253.98806762695312,78114600,0.006200040186677,0.0061808990141352,0.006530660781391623
2019-02-25,255.434809367776,255.96253620040792,254.25192931814237,254.3338165283203,69030700,0.0013612800971225,0.0013603543953688,0.0064040567488200945
2019-02-26,253.97894271587776,255.04350409344048,253.76965691320964,254.15182495117188,56844100,-0.0007155618534437,-0.0007158179900218,0.006002584033180971
2019-02-27,253.42385306100073,254.39744702051257,252.47758259861288,254.0426025390625,56921600,-0.0004297526178707,-0.0004298449879921,0.005972712888850989
2019-02-28,253.8241663263428,254.27003352112703,253.24184827553503,253.56939697265625,69268300,-0.0018627016164877,-0.0018644386024699,0.005225154979043996
2019-03-01,255.1708978603869,255.5712537905572,253.69687273920775,255.1527099609375,78880500,0.0062441012487479,0.0062246876204083,0.005081823928312202
2019-03-04,256.22641986147465,256.47208149810706,251.89531107483845,254.22463989257812,106494600,-0.0036373122139343,-0.0036439433184869,0.0052246526528567745
2019-03-05,254.35202358457863,254.55220156972,253.32383792307027,253.8788604736328,59114600,-0.0013601333808218,-0.0013610592018172,0.005110659809870288
2019-03-06,253.9971407726962,254.0062486068504,252.0135766721747,252.34112548828125,75039800,-0.0060569634765288,-0.0060753812881417,0.005314613654272516
2019-03-07,251.8861816318736,252.031768141467,249.37489070280273,250.23019409179688,94885100,-0.0083653878946593,-0.0084005741203335,0.0056821052137469895
2019-03-08,248.3466757841772,249.9025880348161,247.87354050963117,249.72970581054688,85795800,-0.0020001114696269,-0.0020021143636923,0.005217662385053576
2019-03-11,250.457661085042,253.51489440109427,250.4303653507125,253.3511199951172,65098900,0.0145013352449052,0.0143971964434431,0.006051602193869665
2019-03-12,253.91533135038117,254.83433431228704,253.724261149122,254.30657958984375,79667500,0.0037712862478958,0.0037641927766607,0.006068699503595247
2019-03-13,255.20734133102823,256.9361361537388,255.04353913923,255.9898376464844,80639200,0.0066190110352453,0.0065972015668806,0.005603644636951488
2019-03-14,256.01711995600937,256.4447716636838,255.3802101956737,255.8260498046875,67518400,-0.0006398216558232,-0.000640026429049,0.005600667395534303
2019-03-15,256.3863316511698,257.91253390116566,256.19439195809446,257.09002685546875,81309000,0.0049407675713486,0.0049286020341906,0.005604530237348236
2019-03-18,257.30928228627613,258.32372873983087,257.08080662170295,258.0221252441406,62199800,0.0036255719448654,0.0036190154016025,0.005181592126490918
2019-03-19,259.10047520728006,259.87726992579127,257.1812746125325,258.0860290527344,90268100,0.0002476679413956,0.000247637276754,0.005182991667796835
2019-03-20,257.8667602239703,259.0913863576502,256.18518279159963,257.30926513671875,84609200,-0.003009709277432,-0.0030142475606289,0.005254784720550865
2019-03-21,256.4776565938671,260.62675460079043,256.43194472668404,260.21551513671875,79550400,0.0112947740084516,0.0112314643149412,0.005642711305235812
2019-03-22,258.8355004148743,259.36555166132314,255.14332603136265,255.20730590820312,122659300,-0.019246389769973,-0.019434012808221,0.007191966880917927
2019-03-25,254.8600661488532,256.0664245232132,253.73598356874015,255.01544189453125,85575200,-0.0007517967128295,-0.0007520794536962,0.007190521324530898
2019-03-26,256.7975394916452,257.88508605758255,255.49066517798937,256.9163513183594,68125900,0.0074540953665633,0.0074264508890803,0.007368117036468941
2019-03-27,256.9072120803121,257.50127123403473,254.00100776405824,255.5729217529297,72224700,-0.0052290543538233,-0.0052427737055971,0.0074795939405208015
2019-03-28,256.2126039045584,256.9985467668612,255.04280967199747,256.5415954589844,56238500,0.0037902047658677,0.0037830400379348,0.00749927662230217
2019-03-29,258.07696231989127,258.4882017458257,256.9345840976957,258.1592102050781,82186800,0.006305467708656,0.0062856714201354,0.0075017154627918204
2019-04-01,260.1881080614987,261.52239818512015,259.91392051932104,261.2207946777344,77617900,0.0118592881897343,0.0117895179070829,0.007832643050589167
2019-04-02,261.41270424005586,261.58634796308917,260.54448562488926,261.3487243652344,40070400,0.0004897377624848,0.0004896178800858,0.007809377001243295
2019-04-03,262.5824859606463,262.9846053117113,261.1476522711685,261.7599792480469,68243200,0.0015735867232999,0.0015723499330066,0.007605512922533615
2019-04-04,262.0889733649503,262.7104204081534,261.38527843868434,262.45452880859375,48997500,0.0026533833114676,0.0026498693046011,0.00721474845463481
2019-04-05,263.13082246324404,263.7796854349161,262.8383669669641,263.724853515625,58621700,0.00484017064898,0.0048284946836435,0.00715645738719395
2019-04-08,263.29533882660155,264.0355976850551,262.6281799028931,263.9259338378906,53566300,0.0007624625422484,0.0007621720153521,0.006607907649571955
2019-04-09,262.9480676855835,263.27705924747306,262.0158970368012,262.5733642578125,66142300,-0.005124807404902,-0.0051379842689098,0.006784248114093526
2019-04-10,262.9937773910738,263.56042050881246,262.57338994638843,263.4690246582031,52601500,0.0034110862802945,0.0034052817216436,0.006697270792358388
2019-04-11,263.96239745235295,263.9715454004717,262.82001954093454,263.3957824707031,55093100,-0.0002779916447294,-0.0002780302915691,0.0066917797725253554
2019-04-12,265.0318422568535,265.4613777374946,263.4416601281455,265.1780700683594,69727800,0.0067665760663973,0.0067437855420134,0.006753638998268174
2019-04-15,265.25116879140984,265.35171261327116,264.19103808051653,265.0044250488281,49596700,-0.0006548242073203,-0.0006550386983326,0.006752949546231064
2019-04-16,265.9000611720121,265.9548931150639,264.57489080468656,265.1780700683594,52153200,0.0006552532830319,0.0006550386983325,0.0067500377416889554
2019-04-17,266.3112377952541,266.3386537602995,264.1087289696176,264.5291442871094,58268300,-0.0024471321519261,-0.0024501312736411,0.006731938464324471
2019-04-18,265.12317666197634,265.32423636992246,263.80715455361974,265.050048828125,68708500,0.0019691763734368,0.0019672400871514,0.006321416007634838
2019-04-22,264.27317204436605,265.43381806407666,264.1817762253923,265.2784423828125,40160100,0.0008616997268904,0.0008613286768212,0.004177305685766736
2019-04-23,265.6532516183732,267.9014725229942,265.41565586243144,267.6638488769531,52246600,0.0089920857221346,0.0089518976560069,0.0044080243920884025
2019-04-24,267.58160755349985,267.91974712573455,266.92359642452146,267.06982421875,50392900,-0.0022192935680163,-0.0022217598495977,0.004358460568489805
2019-04-25,266.9692227954836,267.5724018577207,265.69891268554153,266.9052429199219,57770900,-0.0006162482014191,-0.0006164381603872,0.004071213939624484
2019-04-26,266.9509222962651,268.22123225161164,266.16495165381616,268.14813232421875,50916400,0.0046566691260905,0.0046458603845818,0.004093803694830762
2019-04-29,268.2396119044989,269.0986827425716,268.148216049153,268.568603515625,57197700,0.0015680556405959,0.001566827525018,0.0039806364876967485
2019-04-30,268.22126018796916,268.99808296161933,266.78645432897974,268.70562744140625,81111700,0.0005102008350477,0.0005100707268539,0.0032388979188067188
2019-05-01,269.3453421530193,269.5555497655156,266.6767346186581,266.6858825683594,71671900,-0.0075165708000934,-0.007544962580417,0.0038050275211959205
2019-05-02,266.56708921466617,267.49928766576,264.5930563589347,266.1101379394531,65030200,-0.0021588867898122,-0.0021612205453788,0.0038673746031972545
2019-05-03,267.6089683683893,268.99809029211644,266.2198185545679,268.71478271484375,56543700,0.0097878449711046,0.0097402543045802,0.004343938364158988
2019-05-06,264.346369292076,268.0568122097906,264.0264977529423,267.6090087890625,107198100,-0.0041150468709221,-0.0041235369757546,0.004408755155486495
2019-05-07,265.16884913570834,265.77202823337643,261.20251496931087,263.1399841308594,144729900,-0.0166998288974857,-0.0168408431875862,0.005885861142744649
2019-05-08,262.7744445800781,264.5108541476845,262.1712654458385,262.7744445800781,91568300,-0.0013891448385869,-0.0013901105947653,0.005777373612573873
2019-05-09,260.6724654907434,262.59163876274147,258.90861216223993,261.9793395996094,103471100,-0.0030258078624781,-0.0030303948743698,0.0057597914253376655
2019-05-10,261.02883033919096,264.0629933647971,257.99466731358484,263.2953186035156,112429300,0.0050232167388371,0.0050106424768834,0.005880014701374531
2019-05-13,258.10445556214523,259.0823104166588,255.82881849690676,256.6787414550781,127290500,-0.0251298700771854,-0.0254510169353728,0.007919348922495333
2019-05-14,257.7113635779707,260.5536149278119,257.5834317275775,258.9999694824219,77003200,0.0090433201214288,0.0090026741678133,0.008269283280161745
2019-05-15,257.34584650019383,261.1659529226633,257.1356388481083,260.51708984375,73956400,0.0058576082628885,0.0058405191772468,0.00840846774334331
2019-05-16,261.2299057793339,264.3097529603388,261.15680584578973,262.9297790527344,76749600,0.0092611552295145,0.0092185336791922,0.008694314051002211
2019-05-17,260.5902043388431,263.75229956914995,260.57190843693104,261.22991943359375,100353000,-0.0064650707320591,-0.006486059814687,0.00878422596943638
2019-05-20,259.6031403988866,261.3395495607022,258.744069822709,259.50262451171875,62877600,-0.0066121634367922,-0.0066341206326829,0.008873321058620284
2019-05-21,261.22081009136787,262.2261086918111,260.96491843762766,261.84228515625,46847100,0.0090159421274971,0.0089755411747981,0.008874745284670518
2019-05-22,260.8734376198163,262.00666761183953,260.5535662184943,261.0379333496094,49482500,-0.0030718942364891,-0.0030766221885844,0.008882645245520019
2019-05-23,258.78071204597614,258.8263960284975,256.4137072153236,257.8485412597656,98733800,-0.012218117301642,-0.0122933721064177,0.009221502091518917
2019-05-24,259.31074944853583,259.7311647815798,257.80281553506296,258.43341064453125,55268100,0.0022682671847129,0.0022656985502019,0.009150258576204195
2019-05-28,258.7166916315409,259.6854261860801,256.011547661701,256.0298156738281,70029400,-0.0093006355668509,-0.009344156536467,0.009261562128419498
2019-05-29,254.8965718047484,255.30781123148284,252.8859749737354,254.31166076660156,104972900,-0.0067107610209563,-0.006733379425628,0.009285044822376265
2019-05-30,255.0793560440999,255.9293067077044,253.89129375145936,255.0062561035156,62523800,0.0027312760052773,0.0027275528487401,0.009288470208551768
2019-05-31,252.41988155139015,253.2606562325907,251.54251507088844,251.56993103027344,86862800,-0.0134754539976745,-0.0135670719209319,0.00962472767135615
2019-06-03,251.6065157973595,252.739746066004,249.57765096440653,250.93023681640625,96428000,-0.0025428087182255,-0.0025460471472829,0.009162388078501843
2019-06-04,253.26075466628637,256.51424659825005,252.80380323887456,256.3771667480469,77231900,0.0217069493128716,0.0214747083077515,0.010737047573371203
2019-06-05,258.02216767637805,258.6253468768567,256.18524199638887,258.5979309082031,71169700,0.0086620980656155,0.008624797341084,0.010413126649586178
2019-06-06,258.8995058571951,260.9649070112004,258.2414947920888,260.27947998046875,69430400,0.0065025619747225,0.0064815115239007,0.010539127053993576
2019-06-07,261.31224121966375,263.98084987471304,261.1385974429601,262.8841552734375,74272200,0.0100072248998046,0.0099574841937261,0.010770180760536398
2019-06-10,264.45597902955774,265.7811488961155,263.99902775006785,264.0904235839844,60799100,0.0045885926798905,0.0045780971826272,0.010760429427307226
2019-06-11,265.93657332712,266.31127683106223,263.36850862775316,264.0265197753906,58641300,-0.0002419770006292,-0.0002420062817873,0.008965660880884694
2019-06-12,263.78883940181936,264.35545450747924,263.0394326342923,263.56036376953125,47096300,-0.0017655650889006,-0.0017671255359266,0.008808264009568327
2019-06-13,264.4834229168091,265.0135020754389,263.77057996114144,264.6479187011719,48945200,0.004126397900223,0.0041179076684435,0.008765485052979622
2019-06-14,264.35546875,264.9677678590692,263.5786459803496,264.35546875,52324700,-0.001105052904278,-0.0011056639254206,0.008543970128295917
2019-06-17,264.59307346575184,265.2328164484486,264.28234992532873,264.45599365234375,39205700,0.0003802641300332,0.0003801918479525,0.008394290327597255
2019-06-18,266.30210546642076,268.294406541536,265.93652209586037,267.2251281738281,85434800,0.0104710597904795,0.0104166179565957,0.00848538735839041
2019-06-19,267.3622088296121,268.367507321609,266.3752062402577,267.82830810546875,78674400,0.002257197651144,0.0022546540074777,0.008302990197121348
2019-06-20,270.55176123015434,270.79850491699835,267.8923010448922,270.3872375488281,116570000,0.0095543651134579,0.0095090108258661,0.008442844010923678
2019-06-21,270.113560804413,271.39004928506847,269.7737767058013,269.9941711425781,83309500,-0.0014537165652244,-0.0014547742363106,0.007822868645668397
2019-06-24,270.205457040193,270.5268563183772,269.5075038117398,269.66363525390625,47582700,-0.0012242334242739,-0.0012249834101801,0.007863266173883658
2019-06-25,269.7187126095139,269.74626191763616,266.9085710780577,267.0187683105469,82028700,-0.0098080222825337,-0.0098564377666209,0.007902900954928635
2019-06-26,267.92795592218255,268.4422284198533,266.6422746780057,266.7524719238281,51584900,-0.0009972946411356,-0.000997792270319,0.007666108772948416
2019-06-27,267.52387594642505,268.21263674640227,267.13818559285704,267.6983642578125,40355200,0.0035459552714265,0.0035396831946624,0.007670020508435514
2019-06-28,268.6901483473657,269.58094670627355,268.1667114762214,269.07586669921875,59350900,0.0051457260309577,0.005132532025235,0.006703154898029345
2019-07-01,272.4553200506485,272.67574250044834,270.2971978959334,271.51861572265625,78705600,0.0090782910165929,0.0090373310437663,0.006665338722163702
2019-07-02,271.4727477270736,272.28089817999637,270.6186910998588,272.2257995605469,61504500,0.0026045501005831,0.0026011641379684,0.005197099101477988
2019-07-03,272.9146246228901,274.4207286446459,272.7676855944929,274.40234375,40898900,0.0079953633820406,0.0079635698191935,0.0051609919154723466
2019-07-05,273.1532919452548,274.2553201930849,271.84006170170613,274.0899963378906,51677300,-0.001138282595698,-0.0011389309313713,0.005169550177585469
2019-07-08,272.75844215148254,273.9063767041207,272.0329396670064,272.5839538574219,45841800,-0.0054947006479293,-0.0055098520426084,0.005162795836786596
2019-07-09,271.4084685758641,273.2267789612476,271.35336995968555,272.9237365722656,41101300,0.0012465250064626,0.0012457487391908,0.005122601090375564
2019-07-10,274.00738873143456,275.19206506826407,273.4655669713644,274.227783203125,58448500,0.0047780623526458,0.0047666836437813,0.00514748878237617
2019-07-11,274.87982843117084,275.118579765362,273.85128353566444,274.8706359863281,50826100,0.0023442292232183,0.0023414858045244,0.0050745583612466835
2019-07-12,275.36649899375055,276.17464926470245,275.05426421192664,276.1011657714844,40326000,0.0044767596973052,0.0044667688153657,0.005082464819455307
2019-07-15,276.54203078839447,276.54203078839447,275.6787817601427,276.19305419921875,33900000,0.0003328070979984,0.0003327517300004,0.0050442791189594955
2019-07-16,276.1011428200432,276.3123728133098,274.98995030272494,275.30218505859375,36650100,-0.0032255305739239,-0.0032307438109877,0.005175648250366914
2019-07-17,275.2746901144527,275.43998595448124,273.4288024902344,273.4288024902344,36036300,-0.0068048227367343,-0.006828081115789,0.005133212738933383
2019-07-18,272.92370368244053,274.81549734524737,272.4737223626274,274.4297790527344,51392600,0.0036608307295489,0.0036541461977262,0.005158526579763223
2019-07-19,275.5409564584089,275.56850575885096,272.7308157103657,272.9053039550781,58678600,-0.0055550644063423,-0.0055705511565137,0.004978640224901187
2019-07-22,273.3094159775089,274.12675879444606,272.7859791447035,273.57574462890625,43638100,0.002456678797047,0.0024536660948433,0.004975677413509145
2019-07-23,274.7145150418083,275.5318298339844,273.8696229168646,275.5318298339844,44564500,0.0071500681017298,0.0071246275605529,0.005156864283742233
2019-07-24,274.76049953360496,276.8267822265625,274.66865914210075,276.8267822265625,47213200,0.0046998286671937,0.0046888189548079,0.004524920709950984
2019-07-25,276.3675214233746,276.4226200358073,274.68692966694636,275.5042724609375,55394100,-0.004777390955412,-0.0047888391638472,0.004723175752218193
2019-07-26,276.2022546197293,277.5522268177231,276.07367249337426,277.3501892089844,45084100,0.0067001383737472,0.0066777922060445,0.0048418278394344
2019-07-29,277.23078058281936,277.3501702560628,276.2848836669416,276.8450622558594,38126500,-0.0018212605319132,-0.0018229210433313,0.004837834783551214
2019-07-30,275.4216070622189,276.57873390135404,275.03588877392656,276.16546630859375,45849000,-0.0024547880382188,-0.0024578059703092,0.004558141275106242
2019-07-31,276.4134807927806,276.6063539991609,271.09626748942264,273.1441650390625,104245200,-0.0109401849185414,-0.0110004688228096,0.0052402746393288395
2019-08-01,273.30018114022204,276.3031669313319,269.95738328280197,270.7655334472656,142646600,-0.0087083375603381,-0.0087464767123772,0.005260427895555662
2019-08-02,269.8564453023217,270.1043890626989,267.1473086977525,268.72686767578125,116749700,-0.0075292661718388,-0.007557754182341,0.0054809046968578995
2019-08-05,264.5667193510336,264.67691656334915,258.7168504494429,260.6453857421875,178745400,-0.0300732189657494,-0.0305346938035738,0.00848194516152341
2019-08-06,262.564722416853,264.5208069666722,261.0678115913767,264.3003845214844,120711700,0.0140228792805567,0.0139254683074959,0.009205610794998683
2019-08-07,261.17800537617813,265.2371133774665,259.01071887805523,264.4565124511719,140572300,0.0005907215381852,0.0005905471308981,0.009100814626790616
2019-08-08,265.9717823418331,269.6451721191406,265.41160385314885,269.6451721191406,87713900,0.0196200865687765,0.0194300937659218,0.010258379769269304
2019-08-09,268.69010797880105,269.2962207116512,265.99935644225224,267.8085021972656,93730000,-0.0068114326225113,-0.0068347363109847,0.010257000042804089
2019-08-12,266.2840939940152,267.79936210950996,263.5841494860801,264.5484313964844,65527600,-0.0121731415322278,-0.0122478410571924,0.010518950373980124
2019-08-13,264.24525759090216,270.131867469053,263.8962811136916,268.6625061035156,94299800,0.0155513101526025,0.0154316277462024,0.011227178389519492
2019-08-14,264.54836284020104,265.163639951689,260.59028748011,260.7188415527344,135622100,-0.0295674475236248,-0.0300133764940999,0.012863988137726897
2019-08-15,261.61885331580436,262.3168064188079,259.33217689513833,261.4076232910156,99556600,0.0026418563928067,0.0026383728242497,0.01284114343621586
2019-08-16,263.0881696136289,265.70543724694943,261.46267680156967,265.2646484375,83018300,0.0147548303983104,0.0146470369111136,0.013366568216544465
2019-08-19,268.33201718422174,269.1493320652924,267.6432564079918,268.4605712890625,53571800,0.012048054161712,0.0119760540874456,0.013678136095040745
2019-08-20,267.946259569396,268.4880812709077,266.2748882968024,266.4034423828125,51596400,-0.0076626854229369,-0.0076921946401034,0.013622859728872717
2019-08-21,268.59838061241135,268.9473292425485,267.9004273006343,268.5708312988281,49524700,0.0081357391504768,0.0081028224387148,0.013727675376774945
2019-08-22,269.2870841197642,269.9299106417018,266.6881446470625,268.48809814453125,51666400,-0.0003080496638326,-0.0003080971208767,0.013706552199502817
2019-08-23,267.1657785239409,268.8555352660148,260.3240755834906,261.5914001464844,149161500,-0.0256871647037936,-0.0260228407730914,0.014607739930198057
2019-08-26,263.81369652596834,264.4841003417969,262.26168688954203,264.4841003417969,72423800,0.0110580859833031,0.0109973923773366,0.01493425672930256
2019-08-27,265.89831951990686,266.27484532475074,262.67491111127805,263.4463195800781,66668900,-0.0039237926226098,-0.0039315108934275,0.014939318848172144
2019-08-28,262.77602695408115,265.4667790157679,261.95868404056137,265.3014831542969,59696700,0.0070419035543021,0.0070172251390819,0.014929772871451632
2019-08-29,267.9003286118531,269.22275122819866,266.8809483332888,268.6900939941406,57899400,0.0127726795928726,0.0126917969184187,0.015143615162475029
2019-08-30,270.1962968517416,270.21465371887996,267.62493416480197,268.5708312988281,62901200,-0.0004438671092767,-0.0004439656474417,0.015047547689863229
2019-09-03,266.8442628168886,267.7717748143836,265.65039414847075,267.0003662109375,69101400,-0.0058474893952397,-0.0058646529030127,0.013374661844688183
2019-09-04,269.20440713865116,270.0492711678876,268.44216299789707,270.0309143066406,46887300,0.0113503518317608,0.0112864199001925,0.013253561285928077
2019-09-05,272.55636149983843,274.4297702153083,269.99416413583157,273.50225830078125,83258100,0.0128553577024839,0.0127734289931481,0.013507288504374562
2019-09-06,273.82372623421776,274.3655479749372,273.13496550903693,273.7135009765625,49584300,0.0007723617241541,0.000772063606331,0.012837255895158377
2019-09-09,274.714536898188,274.8063492450725,272.8961984127743,273.8512878417969,51260300,0.0005033981325099,0.000503271470176,0.012711740523292702
2019-09-10,273.0798721218229,273.85130889062384,271.8033833290969,273.7870178222656,57947100,-0.0002346894916498,-0.0002347170355381,0.012325459633044891
2019-09-11,274.09919865762845,275.8165041188757,273.4379872902545,275.7338562011719,68821100,0.0071107768161968,0.0070856144549395,0.011968832538471794
2019-09-12,276.65222309140046,277.76341587469994,275.88081444653386,276.68896484375,72908700,0.0034638787406697,0.0034578933305455,0.009499611458693422
2019-09-13,277.13897222380274,277.49714128489825,276.12878413247336,276.50531005859375,62104800,-0.0006637589802686,-0.0006639793657878,0.009535228256344406
2019-09-16,275.35730616105707,276.55117470536175,274.99916521578444,275.65118408203125,58191200,-0.003089003883439,-0.0030937847037885,0.009191783510869297
2019-09-17,275.44919135905286,276.4409944716347,275.2747030666757,276.34918212890625,41475500,0.0025321786634056,0.0025289781008062,0.008883365056850496
2019-09-18,275.95428918372943,276.6246930886028,273.88800687536,276.5144958496094,73375800,0.000598205934353,0.0005980270805071,0.008623815084282765
2019-09-19,276.90939195944236,277.9195800750837,276.15634008907807,276.4961242675781,76560500,-6.643985146170817e-05,-6.644205868640495e-05,0.00850587977583105
2019-09-20,277.10863823123276,277.3946665379024,274.3870193450998,275.1896667480469,89565000,-0.0047250482190012,-0.0047362465483594,0.008611699294058816
2019-09-23,274.51624070214064,275.8540055025996,274.25791700714103,275.1251525878906,43476800,-0.0002344352566672,-0.0002344627409076,0.005859336422962088
2019-09-24,276.2322186431235,276.62892493008303,271.9883060276318,272.96624755859375,94869400,-0.0078469925740694,-0.0078779422344544,0.005937500451229208
2019-09-25,273.04927976764947,275.032839376682,271.5454560343079,274.5807800292969,71854000,0.005914769628639,0.0058973460493065,0.005863188599021214
2019-09-26,274.589963167379,274.80214045934304,272.5787274091307,274.00872802734375,56179700,-0.0020833650552383,-0.0020855382791521,0.00581224662460751
2019-09-27,274.77450647379146,274.885240738452,270.9550049203769,272.5326232910156,84746600,-0.0053870719628348,-0.0054016345583809,0.005382837015252879
2019-09-30,273.0585407463582,274.5162183016587,273.01242257983154,273.7966003417969,51662400,0.0046378926512278,0.0046271707656275,0.005444396582622832
2019-10-01,274.69153539589973,275.35580034951306,270.318474208462,270.5398864746094,88242400,-0.0118946468404719,-0.0119659541665782,0.00598453042960721
2019-10-02,268.93454034526417,268.9437752396632,264.45077387319833,265.7608337402344,122539500,-0.0176648729939624,-0.0178227589834037,0.0067309611965560194
2019-10-03,265.5302309429801,267.96587843694783,262.77169995314114,267.9382019042969,85278800,0.0081929610673585,0.0081595809591792,0.006301048407776193
2019-10-04,268.6024330840491,271.82225798350396,268.54705187053713,271.5639343261719,65091200,0.0135319726567773,0.0134412331876392,0.00708767173418947
2019-10-07,270.75209604225176,272.40353763238096,270.10627271611787,270.39227294921875,59610500,-0.0043144955159836,-0.0043238298099507,0.007138112200559785
2019-10-08,268.51013336269904,269.2574277074485,266.1575160711263,266.1944274902344,95708100,-0.0155250200503057,-0.0156467951926881,0.007876325632382011
2019-10-09,268.24258471124494,269.6725855086888,267.6059964452436,268.7223205566406,62359400,0.0094964161730959,0.0094516086635084,0.008028211137148163
2019-10-10,268.63935610972123,271.4347985905166,268.4732969101107,270.5398864746094,55296300,0.0067637325928258,0.0067409611757158,0.008163100481084975
2019-10-11,273.33524752847956,275.6140419392944,273.2153346901527,273.344482421875,98720400,0.0103666634292345,0.0103132980708489,0.008556646326020054
2019-10-14,273.02166082235755,273.70439558984225,272.68954241263964,273.0401306152344,40394800,-0.0011134368030553,-0.0011140571343217,0.00853705028720188
2019-10-15,274.1010492100688,276.4997849431065,273.98110820014193,275.7432556152344,46754500,0.009900101475593,0.0098514165312019,0.008826182220391814
2019-10-16,275.2727690235458,276.001621935272,274.8576210271227,275.3004455566406,48928200,-0.0016058781115272,-0.0016071689158831,0.008831123718385275
